scope	bucket	motif_type	motif	count	bucket_episodes	other_count	other_episodes	support_in_bucket	support_elsewhere	lift
crlqas/COBYLA	0.55	last3_motif	CNOT(3->0) -> RZ(q=5) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(1->5) -> CNOT(2->1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->2) -> CNOT(0->1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=1) -> CNOT(3->2) -> RY(q=5)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	CNOT(3->0) -> CNOT(2->4) -> RY(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> CNOT(0->1) -> RX(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(4->5) -> CNOT(0->3) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> CNOT(2->0) -> CNOT(5->2)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=5) -> RX(q=5) -> CNOT(4->5)	4	46452	0	3548	8.61103935244984e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->1) -> RY(q=2) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->4) -> CNOT(1->5) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(1->0) -> CNOT(5->4)	9	46452	0	3548	0.00019374838543012143	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->4) -> CNOT(0->1) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->1) -> RY(q=2) -> RX(q=5)	2	46452	1	3548	4.30551967622492e-05	0.0002818489289740699	0.15275983811246016
crlqas/COBYLA	0.55	last3_motif	CNOT(0->3) -> CNOT(4->5) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->3) -> RY(q=1) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> RX(q=2) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=4) -> CNOT(5->2) -> CNOT(5->1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(4->2) -> RZ(q=3) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> CNOT(4->5) -> RX(q=5)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	CNOT(5->3) -> CNOT(0->3) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> RX(q=2) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->5) -> RZ(q=2) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=1) -> CNOT(1->5) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=4) -> CNOT(0->2) -> RX(q=5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> CNOT(3->0) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->5) -> CNOT(1->0) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=5) -> RX(q=5) -> RX(q=2)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->2) -> CNOT(0->5) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=4) -> CNOT(3->2) -> RX(q=5)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	RY(q=1) -> RY(q=5) -> CNOT(5->1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=2) -> RY(q=5) -> CNOT(2->1)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	CNOT(2->0) -> CNOT(4->0) -> RX(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->4) -> CNOT(5->4) -> CNOT(4->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->0) -> RY(q=4) -> CNOT(4->5)	8	46452	0	3548	0.0001722207870489968	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=2) -> CNOT(2->1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(4->1) -> CNOT(4->5) -> RX(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=4) -> RY(q=2) -> RX(q=5)	18	46452	1	3548	0.00038749677086024286	0.0002818489289740699	1.3748385430121417
crlqas/COBYLA	0.55	last3_motif	RZ(q=3) -> RX(q=4) -> RX(q=5)	20	46452	0	3548	0.00043055196762249205	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->3) -> CNOT(0->5) -> RY(q=4)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->0) -> RX(q=5) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> CNOT(5->4) -> CNOT(4->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->4) -> RY(q=0) -> CNOT(4->5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->5) -> RX(q=5) -> RY(q=4)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=1) -> CNOT(0->2) -> RY(q=5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->3) -> RX(q=5) -> RY(q=4)	11	46452	1	3548	0.00023680358219237062	0.0002818489289740699	0.840179109618531
crlqas/COBYLA	0.55	last3_motif	CNOT(2->3) -> CNOT(3->0) -> RX(q=5)	4	46452	0	3548	8.61103935244984e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->0) -> RY(q=5) -> RX(q=0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->5) -> RX(q=2) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->4) -> RX(q=5) -> RY(q=4)	5	46452	0	3548	0.00010763799190562301	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->0) -> RX(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> CNOT(1->2) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=3) -> RX(q=2) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> CNOT(5->4) -> CNOT(5->4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=3) -> RX(q=0) -> RY(q=5)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	CNOT(5->0) -> CNOT(3->0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->1) -> RX(q=2) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->3) -> RY(q=4) -> RX(q=5)	21	46452	0	3548	0.0004520795660036166	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=3) -> CNOT(3->1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->5) -> CNOT(4->5) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=3) -> RX(q=1) -> RX(q=5)	3	46452	1	3548	6.45827951433738e-05	0.0002818489289740699	0.22913975716869028
crlqas/COBYLA	0.55	last3_motif	CNOT(1->4) -> RZ(q=3) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> CNOT(4->5) -> CNOT(5->2)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	CNOT(1->0) -> RY(q=4) -> RX(q=5)	17	46452	0	3548	0.00036596917247911823	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> CNOT(2->3) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=5) -> RX(q=0) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->5) -> RZ(q=4) -> CNOT(4->5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> CNOT(5->2) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(4->5) -> RZ(q=1) -> CNOT(5->4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=2) -> RY(q=4) -> RX(q=5)	19	46452	1	3548	0.00040902436924136743	0.0002818489289740699	1.4512184620683717
crlqas/COBYLA	0.55	last3_motif	RX(q=4) -> CNOT(0->5) -> CNOT(5->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=0) -> RZ(q=2) -> RY(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->5) -> RX(q=5) -> CNOT(0->1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=3) -> CNOT(5->4) -> RX(q=5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> RY(q=4) -> CNOT(4->5)	3	46452	1	3548	6.45827951433738e-05	0.0002818489289740699	0.22913975716869028
crlqas/COBYLA	0.55	last3_motif	CNOT(1->4) -> RX(q=3) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=1) -> RX(q=5) -> CNOT(5->4)	26	46452	0	3548	0.0005597175579092397	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->1) -> CNOT(0->1) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> CNOT(2->5) -> RX(q=4)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(0->1) -> CNOT(1->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->5) -> RY(q=4) -> CNOT(4->5)	19	46452	0	3548	0.00040902436924136743	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> RX(q=5) -> CNOT(5->4)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(2->1) -> RX(q=3)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->2) -> CNOT(2->3) -> RX(q=4)	3	46452	1	3548	6.45827951433738e-05	0.0002818489289740699	0.22913975716869028
crlqas/COBYLA	0.55	last3_motif	CNOT(5->2) -> RZ(q=3) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> RX(q=3) -> CNOT(5->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->1) -> RY(q=4) -> CNOT(4->5)	7	46452	0	3548	0.0001506931886678722	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->4) -> RY(q=5) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> RZ(q=4) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=2) -> RX(q=5) -> RY(q=1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->4) -> RX(q=3) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->2) -> CNOT(2->5) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> RY(q=5) -> RX(q=2)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->2) -> CNOT(1->3) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->5) -> CNOT(1->0) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=0) -> CNOT(0->5) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> RZ(q=4) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=2) -> RZ(q=4) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->1) -> CNOT(4->3) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->5) -> RX(q=3) -> RX(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->1) -> RY(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=0) -> RY(q=4) -> RX(q=5)	12	46452	0	3548	0.0002583311805734952	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> CNOT(2->1) -> RY(q=0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> RX(q=1) -> RX(q=2)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=1) -> RZ(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=5) -> RY(q=4) -> RY(q=1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=5) -> RY(q=4) -> CNOT(5->1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> CNOT(0->4) -> RY(q=0)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	RY(q=1) -> CNOT(3->2) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->1) -> CNOT(5->4) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=1) -> CNOT(1->0) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->1) -> RX(q=1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->1) -> CNOT(3->1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->2) -> CNOT(5->4) -> CNOT(4->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> CNOT(2->3) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->3) -> RZ(q=5) -> RX(q=4)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=4) -> RX(q=2) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=5) -> RY(q=4) -> CNOT(4->5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=1) -> CNOT(5->3) -> RY(q=5)	6	46452	0	3548	0.0001291655902867476	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=3) -> CNOT(0->3) -> RY(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(1->2) -> RY(q=4)	21	46452	0	3548	0.0004520795660036166	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> RZ(q=1) -> CNOT(5->4)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(4->5) -> RY(q=1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->5) -> RX(q=3) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=4) -> RX(q=2) -> CNOT(5->4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->0) -> CNOT(1->3) -> CNOT(5->4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(4->2) -> RX(q=5) -> RY(q=2)	13	46452	0	3548	0.00027985877895461984	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->3) -> CNOT(3->0) -> RX(q=4)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->1) -> RX(q=3) -> RX(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->4) -> CNOT(1->3) -> RX(q=5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->0) -> CNOT(4->1) -> RY(q=4)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=4) -> CNOT(4->0) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->2) -> RZ(q=5) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=1) -> CNOT(4->0) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> CNOT(2->0) -> RX(q=5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->4) -> RY(q=1) -> RY(q=5)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> RY(q=5) -> CNOT(4->5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(3->0) -> CNOT(3->2) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->5) -> CNOT(1->2) -> CNOT(4->5)	4	46452	0	3548	8.61103935244984e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->4) -> CNOT(1->4) -> RY(q=4)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=5) -> CNOT(5->1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->4) -> RX(q=1) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->2) -> CNOT(2->1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->4) -> RZ(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=4) -> CNOT(5->2) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=0) -> RY(q=3) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=5) -> CNOT(0->1) -> CNOT(4->1)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->1) -> CNOT(1->4) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=2) -> RX(q=4) -> CNOT(2->0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=0) -> RX(q=5) -> RY(q=4)	28	46452	1	3548	0.0006027727546714888	0.0002818489289740699	2.1386377335744426
crlqas/COBYLA	0.55	last3_motif	RX(q=3) -> RZ(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> RY(q=4) -> RX(q=5)	3	46452	0	3548	6.45827951433738e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->2) -> CNOT(5->3) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=1) -> RY(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> CNOT(2->3) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=5) -> RY(q=5) -> CNOT(5->4)	1	46452	1	3548	2.15275983811246e-05	0.0002818489289740699	0.07637991905623008
crlqas/COBYLA	0.55	last3_motif	CNOT(5->0) -> CNOT(1->4) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->1) -> RY(q=5) -> CNOT(2->3)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->3) -> RZ(q=1) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> RY(q=5) -> RY(q=0)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> RY(q=1) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->2) -> CNOT(1->5) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=4) -> RZ(q=3) -> CNOT(4->5)	13	46452	0	3548	0.00027985877895461984	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=2) -> CNOT(1->4) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(0->5) -> RY(q=3) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(1->4) -> CNOT(3->0) -> RX(q=5)	4	46452	0	3548	8.61103935244984e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->4) -> CNOT(5->0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=0) -> CNOT(3->2) -> RX(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RX(q=1) -> RX(q=2) -> RY(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->1) -> RY(q=0) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RZ(q=5) -> CNOT(1->5) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(2->0) -> RY(q=5) -> CNOT(5->1)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=5) -> CNOT(5->4) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->2) -> RZ(q=4) -> RX(q=5)	2	46452	0	3548	4.30551967622492e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	RY(q=2) -> RZ(q=5) -> RY(q=5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
crlqas/COBYLA	0.55	last3_motif	CNOT(5->0) -> RX(q=1) -> CNOT(4->5)	1	46452	0	3548	2.15275983811246e-05	0.0	inf
