episode_key	run_dir	episode	snapshot_index	event_step	event_error_mha	baseline_error_mha	retained_error_mha	delta_error_mha	allowed_error_mha	original_gate_count	fixed_gate_count	effective_max_prune_steps	retained_gate_count	removed_gate_count	redundancy_ratio_pct	resolved_optimizer	last_action	retained_gates	retained_gates_with_angles	retained_signature
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14648__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14648	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RX(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RX(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RX(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep13334__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	13334	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | CNOT(5->7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(5->7) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""CNOT(5->7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15771__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15771	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	1	4	4	1	20.00	rotosolve	CNOT(0->4)	RY(q=6) | RX(q=4) | RY(q=0) | CNOT(0->4)	RY(q=6,θ=+3.142) | RX(q=4,θ=-3.142) | RY(q=0,θ=+0.180) | CNOT(0->4)	"[""RY(q=6)"", ""RX(q=4)"", ""RY(q=0)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15997__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15997	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep19064__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	19064	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14541__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14541	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	1	6	4	3	42.86	rotosolve	CNOT(0->4)	RY(q=4) | RY(q=0) | RY(q=6) | CNOT(0->4)	RY(q=4,θ=-3.142) | RY(q=0,θ=+0.180) | RY(q=6,θ=+3.142) | CNOT(0->4)	"[""RY(q=4)"", ""RY(q=0)"", ""RY(q=6)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep11060__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	11060	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | CNOT(5->7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(5->7) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""CNOT(5->7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16699__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16699	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	1	6	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep13586__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	13586	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=5) | RY(q=1) | CNOT(5->7) | CNOT(1->5)	RY(q=5,θ=-3.142) | RY(q=1,θ=+0.180) | CNOT(5->7) | CNOT(1->5)	"[""RY(q=5)"", ""RY(q=1)"", ""CNOT(5->7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15909__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15909	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep3356__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	3356	0	16	0.000623	0.000000	0.000000	0.000000	0.050000	16	0	16	5	11	68.75	rotosolve	CNOT(6->4)	RX(q=6) | RY(q=4) | CNOT(6->4) | CNOT(4->0) | CNOT(6->4)	RX(q=6,θ=-3.142) | RY(q=4,θ=+2.961) | CNOT(6->4) | CNOT(4->0) | CNOT(6->4)	"[""RX(q=6)"", ""RY(q=4)"", ""CNOT(6->4)"", ""CNOT(4->0)"", ""CNOT(6->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep8273__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	8273	0	8	0.000623	0.000000	0.000000	0.000000	0.050000	8	2	6	4	4	50.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep8238__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	8238	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	0	7	4	3	42.86	rotosolve	RY(q=7)	RY(q=5) | RY(q=1) | CNOT(5->1) | RY(q=7)	RY(q=5,θ=+2.961) | RY(q=1,θ=+3.142) | CNOT(5->1) | RY(q=7,θ=+3.142)	"[""RY(q=5)"", ""RY(q=1)"", ""CNOT(5->1)"", ""RY(q=7)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14134__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14134	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15881__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15881	0	6	0.000623	0.000000	0.000000	0.000000	0.050000	6	3	3	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep12876__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	12876	0	11	0.000623	0.000000	0.000000	0.000000	0.050000	11	2	9	4	7	63.64	rotosolve	CNOT(0->4)	RY(q=4) | RY(q=0) | RX(q=6) | CNOT(0->4)	RY(q=4,θ=-3.142) | RY(q=0,θ=+0.180) | RX(q=6,θ=+3.142) | CNOT(0->4)	"[""RY(q=4)"", ""RY(q=0)"", ""RX(q=6)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep8193__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	8193	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep19889__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	19889	0	6	0.000623	0.000000	0.000000	0.000000	0.050000	6	2	4	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep7970__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	7970	0	11	0.000623	0.000000	0.000000	0.000000	0.050000	11	2	9	4	7	63.64	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RY(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RY(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RY(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16972__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16972	0	5	0.000623	0.000000	0.000000	0.000000	0.050000	5	1	4	4	1	20.00	rotosolve	CNOT(0->4)	RX(q=4) | RX(q=6) | RY(q=0) | CNOT(0->4)	RX(q=4,θ=-3.142) | RX(q=6,θ=+3.142) | RY(q=0,θ=+0.180) | CNOT(0->4)	"[""RX(q=4)"", ""RX(q=6)"", ""RY(q=0)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16349__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16349	0	7	0.000623	0.000000	0.000000	0.000000	0.050000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15799__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15799	0	16	0.000623	0.000000	0.000000	0.000000	0.050000	16	3	13	4	12	75.00	rotosolve	RX(q=7)	RY(q=1) | RY(q=5) | CNOT(1->5) | RX(q=7)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(1->5) | RX(q=7,θ=+3.142)	"[""RY(q=1)"", ""RY(q=5)"", ""CNOT(1->5)"", ""RX(q=7)""]"
